PSMID,cv,hsax-prediction,scx-prediction,rp-prediction,hsax-prediction-peptide1,scx-prediction-peptide1,rp-prediction-peptide1,hsax-prediction-peptide2,scx-prediction-peptide2,rp-prediction-peptide2,hsax-error,scx-error,rp-error,hsax-error-peptide1,scx-error-peptide1,rp-error-peptide1,hsax-error-peptide2,scx-error-peptide2,rp-error-peptide2
1108828,-1,0,7,38.00052261352539,1,3,32.64035415649414,0,7,-1.5667932033538818,1,0,0.7944743864746044,0,4,6.154642843505854,1,0,40.36179020335388
815556,-1,6,2,48.98994827270508,4,3,29.80647850036621,4,3,12.256507873535156,-1,2,-0.011515272705075574,1,1,19.17195449963379,1,1,36.721925126464846
331468,-1,4,5,35.35089874267578,1,4,17.940670013427734,2,6,10.483267784118652,1,0,4.523733257324217,4,1,21.933961986572264,3,-1,29.391364215881346
334495,-1,5,6,48.58945846557617,4,5,29.745323181152344,0,6,11.9171781539917,0,-1,5.6319175344238275,1,0,24.476052818847656,5,-1,42.3041978460083
358698,-1,7,7,74.69349670410156,6,6,48.05240249633789,3,6,19.714139938354492,1,-3,0.6781032958984099,2,-2,27.31919750366208,5,-2,55.65746006164548
1416490,-1,6,7,64.2958755493164,5,6,43.00837707519531,1,6,14.3605375289917,-1,-1,-5.71011954931641,0,0,15.577378924804684,4,0,44.2252184710083
878543,1,5,2,66.25163269042969,6,0,42.8619384765625,7,0,30.584487915039062,0,0,-11.22782569042969,-1,2,12.161868523437498,-2,2,24.439319084960935
927998,-1,2,6,41.181190490722656,2,6,29.601625442504883,0,6,4.65261173248291,3,-4,7.775477509277344,3,-4,19.355042557495118,5,-4,44.30405626751709
1730515,-1,1,7,29.44447898864746,2,6,10.596138954162598,0,6,11.921387672424316,2,1,6.170166011352542,1,2,25.018506045837405,3,2,23.693257327575687
386121,-1,6,5,53.492244720458984,5,5,36.695762634277344,4,5,9.869531631469727,-1,-1,11.61484927954102,0,-1,28.41133136572266,1,-1,55.23756236853028
970542,-1,7,6,61.26880645751953,5,4,30.787059783935547,3,6,23.554786682128906,0,-2,2.714162542480466,2,0,33.19590921606445,4,-2,40.42818231787109
889087,-1,5,6,35.94207763671875,4,3,15.663969993591309,0,6,13.351153373718262,1,-2,0.732533363281263,2,1,21.010641006408704,6,-2,23.32345762628175
699247,-1,8,6,75.69617462158203,3,7,57.50888442993164,0,5,11.260331153869629,-7,-2,-9.672094621582033,-2,-3,8.515195570068357,1,-1,54.76374884613037
1268846,-1,5,6,59.862327575683594,5,6,38.80249786376953,0,5,14.132878303527832,4,-1,12.505313424316412,4,-1,33.565143136230475,9,0,58.234762696472174
1559204,1,6,6,47.66872024536133,7,2,22.720977783203125,8,0,32.14253616333008,-1,1,-5.421447245361328,-2,5,19.526295216796875,-3,7,10.104736836669922
290709,-1,0,5,29.585153579711914,0,5,13.036726951599121,0,5,9.62147331237793,0,0,-0.7279135797119132,0,0,15.82051304840088,0,0,19.23576668762207
1032553,-1,1,6,27.430288314819336,4,5,18.378908157348633,0,6,2.1244239807128906,1,0,4.469151685180666,-2,1,13.52053184265137,2,0,29.77501601928711
118242,-1,5,5,64.30878448486328,5,5,46.48269271850586,0,5,10.899134635925293,1,1,26.591184515136717,1,1,44.41727628149414,6,1,80.0008343640747
324537,-1,7,7,129.41517639160156,7,6,73.87899780273438,4,6,48.609230041503906,-4,-2,-53.125588391601596,-4,-1,2.4105901972655914,-1,-1,27.68035795849606
395701,-1,2,6,41.13677978515625,1,5,22.160531997680664,0,6,12.049288749694824,3,-1,-1.0449467851562346,4,0,17.93130100231935,5,-1,28.04254425030519
1596840,-1,2,4,55.18421936035156,2,6,29.601625442504883,0,3,18.65563201904297,2,-1,-5.092044360351565,2,-3,20.490549557495115,4,0,31.43654298095703
509502,-1,0,5,32.71266174316406,0,6,13.504027366638184,0,4,12.28167724609375,0,2,-0.48921374316406485,0,1,18.719420633361814,0,3,19.941770753906248
99299,1,7,7,81.86097717285156,7,0,62.12859344482422,8,6,26.92717170715332,0,0,-19.65894217285156,0,7,0.07344155517578344,-1,1,35.27486329284668
650627,-1,6,3,73.2579345703125,4,3,36.16831588745117,5,4,30.162668228149414,0,-3,-4.069415570312501,2,-3,33.02020311254883,1,-4,39.025850771850585
46394,-1,0,4,39.077842712402344,1,3,18.018009185791016,0,5,14.132878303527832,0,0,-0.7781977124023385,-1,1,20.28163581420899,0,-1,24.166766696472173
1498680,-1,2,5,51.380210876464844,1,6,26.337526321411133,0,2,18.115720748901367,3,1,-1.5750908764648415,4,0,23.46759367858887,5,4,31.689399251098635
1033691,1,2,4,41.9086799621582,7,1,23.77968978881836,4,0,25.323776245117188,0,2,-4.8534449621582,-5,5,13.275545211181644,-2,6,11.731458754882816
1014525,-1,0,5,33.690792083740234,1,6,8.501091957092285,0,4,18.26274299621582,4,0,-9.749120083740237,3,-1,15.440580042907712,4,1,5.678929003784177
1049307,-1,2,6,41.037662506103516,0,6,9.130999565124512,4,5,24.979703903198242,4,-2,21.484565493896483,6,-2,53.39122843487549,2,-1,37.542524096801756
1083492,-1,7,6,61.06085968017578,6,5,38.93511199951172,1,5,15.198792457580566,0,-3,3.507106319824217,1,-2,25.63285400048828,6,-2,49.36917354241943
38401,-1,3,2,58.88193130493164,1,3,29.807214736938477,0,3,22.14775276184082,0,-2,7.0502266950683605,2,-3,36.124943263061525,3,-3,43.78440523815918
109836,-1,6,3,50.39891052246094,5,5,32.73602294921875,2,2,10.735923767089844,0,3,-10.241580522460936,1,1,7.421307050781252,4,4,29.421406232910158
896077,-1,6,5,62.1492805480957,6,5,41.51380157470703,0,4,13.708527565002441,0,-1,14.902706451904322,0,-1,35.538185425292994,6,0,63.343459434997584
941878,-1,6,2,55.19295120239258,5,2,32.026092529296875,0,4,16.239900588989258,0,0,-3.393495202392579,1,0,19.773363470703124,6,-2,35.55955541101074
612001,-1,6,6,49.68876647949219,6,3,34.04433059692383,0,7,8.717476844787598,0,0,13.500949520507817,0,3,29.145385403076176,6,-1,54.47223915521241
1213762,-1,0,7,33.704097747802734,0,7,14.206869125366211,0,6,12.570267677307129,4,-2,8.02508325219727,4,-2,27.522311874633793,4,-1,29.158913322692875
1649135,-1,0,4,30.418733596801758,0,5,8.431159019470215,1,4,15.060611724853516,1,-1,0.7762024031982442,1,-2,22.763776980529787,0,-1,16.134324275146486
829981,-1,6,7,46.55277633666992,5,6,34.10932159423828,0,6,5.516495704650879,3,-3,13.91926666333007,4,-2,26.36272140576171,9,-2,54.95554729534911
954456,-1,1,6,42.36155700683594,2,7,20.091764450073242,0,4,15.342830657958984,7,1,2.8065219931640613,6,0,25.076314549926757,8,3,29.825248342041014
608262,-1,6,3,59.81101608276367,5,3,33.039695739746094,1,5,19.844369888305664,0,3,-17.582686082763672,1,3,9.188634260253906,5,1,22.383960111694336
258462,-1,5,5,60.40361022949219,5,6,40.85115051269531,0,5,12.625502586364746,1,-2,9.35606077050781,1,-3,28.908520487304685,6,-2,57.13416841363525
1677150,-1,5,4,50.341346740722656,3,5,18.99530792236328,4,3,24.419084548950195,-3,-4,3.9968852592773416,-1,-5,35.34292407763672,-2,-3,29.919147451049803
425573,-1,4,3,59.84065246582031,0,4,28.410959243774414,2,3,24.502729415893555,0,4,-24.18709346582032,4,3,7.24259975622558,2,4,11.15082958410644
1561699,-1,2,4,51.477359771728516,3,3,32.37364959716797,0,5,12.176749229431152,3,3,3.197007228271481,2,4,22.300717402832028,5,2,42.497617770568844
890899,-1,1,8,33.30317687988281,2,6,19.111589431762695,0,7,7.264622688293457,5,-4,13.957450120117187,4,-2,28.149037568237304,6,-3,39.99600431170654
1411149,2,5,7,32.55638885498047,5,1,27.75858497619629,2,7,-1.7988369464874268,0,-1,0.7966111450195328,0,5,5.5944150238037125,3,-1,35.15183694648743
124369,-1,2,4,34.32451629638672,4,2,16.87506675720215,0,5,10.52249526977539,2,0,4.651934703613293,0,2,22.101384242797863,4,-1,28.45395573022462
1373792,-1,6,6,54.89397430419922,4,5,25.41828727722168,3,6,22.548721313476562,1,0,-0.9525483041992189,3,1,28.52313872277832,4,0,31.392704686523437
929710,-1,6,5,71.35284423828125,6,6,46.494789123535156,0,4,17.93108558654785,-1,-3,-13.952972238281227,-1,-4,10.905082876464867,5,-2,39.46878641345217
209306,1,1,3,62.98861312866211,2,0,38.394691467285156,7,0,31.78870391845703,-1,-1,-11.761429128662115,-2,2,12.832492532714838,-7,2,19.438480081542963
427879,-1,5,5,54.773529052734375,4,6,27.393678665161133,0,4,20.452882766723633,-1,2,-9.199449052734373,0,1,18.18040133483887,4,3,25.12119723327637
1560438,-1,7,7,60.4246940612793,4,5,23.351930618286133,5,7,30.145795822143555,-2,0,-13.305083061279298,1,2,23.767680381713866,0,0,16.973815177856444
718784,-1,2,4,41.445335388183594,0,4,14.862345695495605,1,5,19.656028747558594,0,0,-2.0048913881836015,2,0,24.578098304504387,1,-1,19.7844152524414
946106,-1,7,5,81.7931900024414,5,6,42.627891540527344,1,4,32.238346099853516,-1,-3,-7.204565002441399,1,-4,31.960733459472664,5,-2,42.35027890014649
312094,-1,2,7,53.426361083984375,5,6,51.77569580078125,0,7,-5.27628755569458,5,-2,41.34151391601563,2,-1,42.992179199218754,7,-2,100.04416255569458
1095188,-1,4,4,42.766845703125,3,4,26.860654830932617,0,5,8.97923755645752,0,-2,0.39813229687500495,1,-2,16.304323169067388,4,-3,34.185740443542485
482497,-1,3,7,48.67574691772461,3,6,31.182971954345703,0,6,10.565812110900879,5,-4,2.776271082275386,5,-3,20.269046045654292,8,-3,40.88620588909912
1500343,-1,5,7,38.27017593383789,5,6,23.28318977355957,0,6,8.060027122497559,0,-1,19.84369006616211,0,0,34.83067622644043,5,0,50.05383887750244
671961,-1,0,6,27.66326904296875,0,5,17.491287231445312,0,6,3.245025873184204,0,0,1.5857899570312455,0,1,11.757771768554683,0,0,26.00403312681579
1052063,-1,6,4,57.95642852783203,6,5,44.662017822265625,0,4,6.367437839508057,0,0,20.644604472167956,0,-1,33.93901517773436,6,0,72.23359516049193
634686,-1,5,5,37.95628356933594,4,5,21.238544464111328,0,5,9.790778160095215,0,-2,10.349556430664059,1,-2,27.067295535888668,5,-2,38.51506183990478
1513288,1,1,1,54.82271194458008,7,0,40.85332107543945,5,0,21.164167404174805,-1,3,-5.261582944580077,-7,4,8.707807924560548,-5,4,28.396961595825196
771659,-1,2,6,31.390329360961914,1,5,22.47046661376953,0,7,1.9929125308990479,1,-2,4.8544736390380905,2,-1,13.774336386230473,3,-3,34.25189046910096
1228443,-1,1,7,46.850894927978516,1,6,20.066341400146484,0,6,19.85759925842285,3,1,-16.405430927978518,3,2,10.379122599853513,4,2,10.587864741577146
1210285,-1,3,6,31.845102310180664,4,6,15.223349571228027,0,4,9.694793701171875,1,-1,-6.432941310180663,0,-1,10.188811428771974,4,1,15.717367298828126
1521625,-1,1,3,33.51622772216797,2,3,21.434377670288086,0,5,5.15488862991333,3,-1,11.549823277832033,2,-1,23.631673329711916,4,-3,39.91116237008667
1154794,-1,4,7,37.679283142089844,4,7,14.21379566192627,0,4,16.538528442382812,1,1,8.104258857910153,1,1,31.569746338073728,5,4,29.245013557617185
1386901,1,6,0,64.10435485839844,6,0,44.5652961730957,7,0,26.733842849731445,-1,0,-6.1480878583984335,-1,0,13.3909708269043,-2,0,31.22242415026856
414258,-1,5,4,51.69548416137695,5,4,35.604026794433594,0,5,9.164502143859863,1,3,8.285465838623047,1,3,24.376923205566406,6,2,50.81644785614014
1098687,-1,3,4,56.59233093261719,0,5,25.403926849365234,1,3,24.261445999145508,1,-2,4.02682206738281,4,-3,35.21522615063476,3,-1,36.35770700085449
1582743,1,2,4,34.019229888916016,7,0,26.20503044128418,3,0,15.008983612060547,-1,2,-0.7140518889160177,-6,6,7.100147558715818,-2,6,18.29619438793945
1214548,-1,4,3,56.34308624267578,5,3,31.346208572387695,0,4,18.069915771484375,0,2,-11.43179924267578,-1,2,13.565078427612306,4,1,26.841371228515627
315892,-1,6,5,39.65497589111328,4,6,19.04623794555664,5,4,13.681780815124512,-3,0,-3.6659418911132846,-1,-1,16.942796054443356,-2,1,22.307253184875485
425244,-1,4,7,34.82094955444336,3,6,28.05953025817871,0,6,-0.16554111242294312,0,0,-0.7894425544433616,1,1,5.971976741821287,4,1,34.19704811242294
427136,-1,5,5,47.83343505859375,4,5,26.65607261657715,0,5,14.250405311584473,-1,2,-5.606518058593757,0,2,15.570844383422845,4,2,27.97651168841552
940733,-1,4,5,47.219547271728516,5,6,22.079788208007812,0,4,18.212800979614258,2,-3,-2.075603271728518,1,-4,23.064155791992185,6,-2,26.93114302038574
1667028,-1,7,6,87.600830078125,5,4,37.317115783691406,6,6,43.35674285888672,-1,1,-18.02076907812497,1,3,32.26294521630862,0,1,26.22331814111331
867474,-1,7,4,79.69967651367188,6,5,50.49681854248047,0,4,22.275890350341797,0,-2,-3.983606513671873,1,-3,25.219251457519533,7,-2,53.440179649658205
115322,-1,6,4,56.32628631591797,6,5,43.61456298828125,4,2,5.784767150878906,0,2,16.20512368408204,0,1,28.916847011718758,2,4,66.7466428491211
1581982,-1,1,6,29.041345596313477,0,4,13.106640815734863,0,6,9.007744789123535,0,0,0.5234184036865237,1,2,16.458123184265137,1,0,20.557019210876465
1033267,-1,0,6,32.62934875488281,1,6,17.927560806274414,0,5,7.774829387664795,2,0,2.5074592451171895,1,0,17.209247193725588,2,1,27.361978612335207
20074,-1,3,6,39.7794189453125,3,5,21.758352279663086,0,6,11.09410572052002,-1,-1,-3.095058945312502,-1,0,14.926007720336912,2,-1,25.59025427947998
1451825,-1,2,5,40.5909538269043,4,3,34.39560317993164,0,6,-0.7316054701805115,4,-5,23.874005173095696,2,-3,30.069355820068353,6,-6,65.1965644701805
932445,-1,6,5,69.86897277832031,5,6,45.92230224609375,0,5,17.019712448120117,-1,-3,1.936772221679675,0,-4,25.883442753906237,5,-3,54.78603255187987
674640,-1,0,6,18.282575607299805,1,5,7.472919464111328,0,6,3.882702350616455,0,0,22.884106392700197,-1,1,33.69376253588867,0,0,37.28397964938355
1049298,-1,6,6,54.71763610839844,5,5,44.11847686767578,0,6,3.672208070755005,0,-2,7.590970891601572,1,-1,18.190130132324228,6,-2,58.636398929245004
775876,-1,6,4,74.34620666503906,4,4,37.68903350830078,3,4,29.7302188873291,-3,0,-19.793636665039067,-1,0,16.863536491699215,0,0,24.822351112670894
1350544,-1,6,5,63.719970703125,6,6,42.59815216064453,0,4,14.194867134094238,1,1,0.8676772968750015,1,0,21.98949583935547,7,2,50.39278086590576
641638,-1,6,6,74.01187133789062,6,6,58.72862243652344,0,5,8.356289863586426,-1,-3,9.445971662109372,-1,-3,24.72922056347656,5,-2,75.10155313641357
128111,-1,5,5,61.32311248779297,5,5,38.40790557861328,0,5,15.988255500793457,-1,-1,-6.407057487792969,-1,-1,16.50814942138672,4,-1,38.92779949920654
943435,-1,5,4,49.94957733154297,4,5,23.37230110168457,1,3,19.65031623840332,1,-2,10.075250668457024,2,-3,36.65252689831542,5,-1,40.37451176159667
36376,-1,6,4,78.923583984375,4,5,36.68979263305664,2,4,35.30683898925781,-3,-4,-22.147658984375,-1,-5,20.08613236694336,1,-4,21.46908601074219
1178677,-1,7,5,70.66757202148438,6,5,43.61456298828125,0,5,20.126041412353516,-1,0,-7.76271302148438,0,0,19.290296011718745,6,0,42.77881758764648
160139,-1,4,4,50.10736846923828,3,4,27.869667053222656,0,4,15.310742378234863,0,-4,4.184151530761717,1,-4,26.421852946777342,4,-4,38.980777621765135
877095,3,4,4,47.6241569519043,2,4,24.087610244750977,0,2,8.016580581665039,1,-2,0.1329840480957074,3,-2,23.669530755249028,5,0,39.740560418334965
354045,1,8,4,64.06566619873047,7,1,26.52216148376465,8,0,44.738285064697266,0,0,-12.579057198730467,1,3,24.964447516235353,0,4,6.748323935302736
128015,-1,4,5,51.07344055175781,4,5,30.046010971069336,0,5,14.100476264953613,0,-1,3.386986448242183,0,-1,24.41441602893066,4,-1,40.35995073504638
396969,-1,4,6,48.37881851196289,3,6,20.148208618164062,0,4,21.303646087646484,1,-1,-2.1318945119628907,2,-1,26.098715381835937,5,1,24.943277912353516
876960,-1,6,2,68.93323516845703,3,4,30.822494506835938,4,3,31.183780670166016,-1,0,-22.108900168457033,2,-2,16.00184049316406,1,-1,15.640554329833982
788132,-1,4,6,38.61946487426758,3,5,24.92683219909668,0,6,6.765673637390137,0,0,3.1991531257324226,1,1,16.89178580090332,4,0,35.052944362609864
969537,-1,1,6,53.09058380126953,0,7,18.352325439453125,1,4,27.811296463012695,6,-2,5.477569198730457,7,-3,40.21582756054686,6,0,30.756856536987293
817572,-1,6,4,56.623085021972656,5,4,30.975500106811523,0,4,18.720626831054688,-1,0,1.8854339780273435,0,0,27.533018893188476,5,0,39.78789216894531
375318,-1,6,4,75.27412414550781,5,5,46.48269271850586,2,4,21.86447525024414,0,4,14.035066854492214,1,3,42.82649828149417,4,4,67.44471574975589
865613,1,7,2,80.88310241699219,7,0,50.83464431762695,8,0,37.243221282958984,0,0,-14.884472416992182,0,2,15.163985682373053,-1,2,28.75540871704102
894302,-1,5,7,61.159000396728516,5,6,45.09136962890625,0,6,9.140667915344238,1,-3,5.36356260327149,1,-2,21.431193371093755,6,-2,57.38189508465577
185395,-1,6,7,45.13665008544922,4,5,30.046010971069336,0,7,8.163673400878906,-2,-1,4.1278479145507845,0,1,19.218487028930667,4,-1,41.1008245991211
1707569,2,0,2,43.30924606323242,0,2,17.444639205932617,2,2,19.26797103881836,0,1,-5.037089063232422,0,1,20.827517794067383,-2,1,19.00418596118164
1180373,-1,6,7,83.78431701660156,5,5,51.656951904296875,4,7,25.200407028198242,0,-2,-11.31349701660156,1,0,20.81386809570313,2,-2,47.27041297180176
130460,-1,6,5,54.744422912597656,5,5,43.601558685302734,2,5,4.215914726257324,-2,-1,11.793723087402356,-1,-1,22.936587314697277,2,-1,62.32223127374269
1047955,-1,4,5,45.20188903808594,5,5,28.86153221130371,0,5,9.413400650024414,2,-1,9.556277961914056,1,-1,25.896634788696282,6,-1,45.34476634997558
747579,-1,6,6,73.53001403808594,4,6,27.393678665161133,2,5,39.20937728881836,-3,1,-32.466901038085936,-1,1,13.669434334838868,1,2,1.853735711181642
1518402,-1,3,3,29.235382080078125,0,4,12.28167724609375,2,4,10.026747703552246,1,-1,-1.846167080078125,4,-2,15.10753775390625,2,-2,17.362467296447754
1623422,-1,5,5,57.33747482299805,4,6,27.393678665161133,0,4,23.016843795776367,-1,-1,-13.582384822998044,0,-2,16.36141133483887,4,0,20.738246204223636
1293233,-1,7,6,60.64187240600586,6,6,42.957427978515625,0,5,10.757485389709473,-1,2,20.310626593994144,0,2,37.99507102148438,6,3,70.19501361029053
1557848,-1,4,6,45.061492919921875,0,7,14.608258247375488,2,2,23.526273727416992,1,1,-9.407383919921884,5,0,21.045850752624503,3,5,12.127835272582999
1231289,-1,5,3,51.81519317626953,4,5,29.41901969909668,2,3,15.469212532043457,-1,5,-6.243716176269537,0,3,16.152457300903315,2,5,30.102264467956537
896736,-1,5,4,58.69166564941406,5,5,39.21472930908203,0,4,12.549971580505371,1,0,21.91556035058595,1,-1,41.39249669091798,6,0,68.05725441949464
331812,-1,5,2,43.157352447509766,5,3,31.346208572387695,0,2,4.884185791015625,0,3,-1.6876914475097635,0,2,10.123452427612307,5,3,36.58547520898438
